,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
9630,Khar West,19.072457500000002,72.8337068,Bastian,19.0635656703907,72.83480660265644,Seafood Restaurant
9631,Khar West,19.072457500000002,72.8337068,Pali Village Café,19.063299558587033,72.82945239973539,Café
9632,Khar West,19.072457500000002,72.8337068,Khar Gymkhana,19.07047363914529,72.83154392583201,Gym / Fitness Center
9633,Khar West,19.072457500000002,72.8337068,Poetry by Love &  Cheesecake,19.065488388644965,72.83108912858307,Dessert Shop
9634,Khar West,19.072457500000002,72.8337068,Carter's Blue,19.07078342149227,72.8230446191692,Fried Chicken Joint
9635,Khar West,19.072457500000002,72.8337068,Indigo Deli,19.06171028998035,72.82997150211034,Deli / Bodega
9636,Khar West,19.072457500000002,72.8337068,Chocolateria San Churro,19.061917933615774,72.83447969968148,Dessert Shop
9637,Khar West,19.072457500000002,72.8337068,Carter Road Promenade,19.067249529820025,72.82291516455471,Scenic Lookout
9638,Khar West,19.072457500000002,72.8337068,One Street Over,19.064871012600435,72.8348828291903,Modern European Restaurant
9639,Khar West,19.072457500000002,72.8337068,Natural Icecream,19.06537508028071,72.83388370840304,Ice Cream Shop
9640,Khar West,19.072457500000002,72.8337068,Pali Bhavan,19.06208863111207,72.8294592044777,Indian Restaurant
9641,Khar West,19.072457500000002,72.8337068,Linking Road,19.06581467243237,72.83438853001239,Road
9642,Khar West,19.072457500000002,72.8337068,Escobar,19.0601765440514,72.83644615761388,Lounge
9643,Khar West,19.072457500000002,72.8337068,Toto’s Garage,19.062401412096985,72.82984348227362,Pub
9644,Khar West,19.072457500000002,72.8337068,Candies,19.061176223187175,72.82663421803241,Bakery
9645,Khar West,19.072457500000002,72.8337068,Willingdon Catholic Gymkhana,19.075178900940426,72.83998310455414,Gym / Fitness Center
9646,Khar West,19.072457500000002,72.8337068,Punjab Sweet House And Restaurant,19.06255314675695,72.82942295777715,Indian Restaurant
9647,Khar West,19.072457500000002,72.8337068,Gokul Icecreams,19.081607436400976,72.83551217986849,Ice Cream Shop
9648,Khar West,19.072457500000002,72.8337068,Sandwizzaa,19.08070030358886,72.84041405733342,Sandwich Place
9649,Khar West,19.072457500000002,72.8337068,Mac Craig,19.061541991030687,72.82889362096834,Bakery
9650,Khar West,19.072457500000002,72.8337068,Being Human Store,19.079782308329747,72.83440250081509,Clothing Store
9651,Khar West,19.072457500000002,72.8337068,Clue Hunt,19.0653105654866,72.83088362882985,Arcade
9652,Khar West,19.072457500000002,72.8337068,Jai Hind Lunch Home,19.063020178888646,72.82939367421633,Seafood Restaurant
9653,Khar West,19.072457500000002,72.8337068,Suzette,19.06152590248658,72.82908067105699,French Restaurant
9654,Khar West,19.072457500000002,72.8337068,Ram & Shyam,19.078219890633292,72.83641120136797,Food Truck
9655,Khar West,19.072457500000002,72.8337068,Bonobo,19.06547223395301,72.83393477204172,Pub
9656,Khar West,19.072457500000002,72.8337068,Nice Fast Food Corner,19.077201706270866,72.83774198415851,Fast Food Restaurant
9657,Khar West,19.072457500000002,72.8337068,Quarter Pillar,19.070377410692952,72.839661767596,Bar
9658,Khar West,19.072457500000002,72.8337068,Wok Express,19.062319585064923,72.82955517194748,Chinese Restaurant
9659,Khar West,19.072457500000002,72.8337068,Bombay Adda,19.07587218782422,72.83401688106666,Lounge
9660,Khar West,19.072457500000002,72.8337068,Soul Fry,19.06273857286659,72.82809408684619,Seafood Restaurant
9661,Khar West,19.072457500000002,72.8337068,Marie Antoinette,19.067553880974074,72.82518037991079,Cupcake Shop
9662,Khar West,19.072457500000002,72.8337068,K 11 Fitness Gym & Academy,19.077994253015287,72.84263076212586,Gym
9663,Khar West,19.072457500000002,72.8337068,Menchie's Frozen Yoghurt,19.067842688265884,72.83340509446661,Frozen Yogurt Shop
9664,Khar West,19.072457500000002,72.8337068,A Chocolate Affair,19.062715420300837,72.82935210803005,Arcade
9665,Khar West,19.072457500000002,72.8337068,Arth Restaurant,19.068285938211584,72.83179756923589,Indian Restaurant
9666,Khar West,19.072457500000002,72.8337068,Pali Market,19.062740864838272,72.82833555711356,Farmers Market
9667,Khar West,19.072457500000002,72.8337068,Persian Darbar,19.060322757115504,72.83648146121492,Indian Restaurant
9668,Khar West,19.072457500000002,72.8337068,Blue Tokai Coffee Roasters,19.060479705182388,72.82432025888302,Café
9669,Khar West,19.072457500000002,72.8337068,Bora Bora,19.06216319903208,72.83446799814224,Lounge
9670,Khar West,19.072457500000002,72.8337068,Jogger's Park,19.059728381291716,72.82205540884804,Park
9671,Khar West,19.072457500000002,72.8337068,Hakkasan,19.060594191664677,72.83442818722021,Asian Restaurant
9672,Khar West,19.072457500000002,72.8337068,Hokey Pokey,19.070783296955867,72.82268924278887,Ice Cream Shop
9673,Khar West,19.072457500000002,72.8337068,Society Stores,19.08433809280489,72.83629790876921,Convenience Store
9674,Khar West,19.072457500000002,72.8337068,The Bagel Shop,19.063140391211206,72.82490212775264,Bagel Shop
9675,Khar West,19.072457500000002,72.8337068,Otters Club,19.060571279367178,72.82140127907837,General Entertainment
9676,Khar West,19.072457500000002,72.8337068,Coffee by Dibella,19.066460018490382,72.83340907751312,Coffee Shop
9677,Khar West,19.072457500000002,72.8337068,Three Wise Men,19.084431748305015,72.83512751367549,Pub
9678,Khar West,19.072457500000002,72.8337068,Hoppipola,19.068231336866415,72.8378952512557,Bar
9679,Khar West,19.072457500000002,72.8337068,Almeida Park,19.057656373506948,72.83154140498996,Park
9680,Khar West,19.072457500000002,72.8337068,Yummies,19.069039625240322,72.82443740472733,Fast Food Restaurant
9681,Khar West,19.072457500000002,72.8337068,Janta Bar,19.063076976375058,72.82941090308012,Bar
9682,Khar West,19.072457500000002,72.8337068,Eat Around The Corner,19.062372743279774,72.83260659109773,Sandwich Place
9683,Khar West,19.072457500000002,72.8337068,The Bar Stock Exchange,19.065508748612277,72.8341912065372,Pub
9684,Khar West,19.072457500000002,72.8337068,Seasons,19.080886712099723,72.83830996979094,Women's Store
9685,Khar West,19.072457500000002,72.8337068,Grand Hyatt,19.076832,72.85127,Hotel
9686,Khar West,19.072457500000002,72.8337068,Hakim's Aalim Hair Lounge,19.07175220683719,72.82479623025131,Salon / Barbershop
9687,Khar West,19.072457500000002,72.8337068,The Coffee Bean & Tea Leaf,19.061862835313942,72.83587397937023,Café
9688,Khar West,19.072457500000002,72.8337068,Joss,19.085573692737334,72.83469121072112,Japanese Restaurant
9689,Khar West,19.072457500000002,72.8337068,XVII Tea Room,19.05952567663164,72.82924728335747,Café
9690,Khar West,19.072457500000002,72.8337068,Starbucks,19.06538970374371,72.83330501303864,Coffee Shop
9691,Khar West,19.072457500000002,72.8337068,Hearsch Bakery,19.055119886795794,72.82700605766848,Bakery
9692,Khar West,19.072457500000002,72.8337068,Ray’s Café and Pizzeria,19.05499246355498,72.82835358154533,Pizza Place
9693,Khar West,19.072457500000002,72.8337068,Bandra Gymkhana,19.058725523035374,72.82614832149801,Event Space
9694,Khar West,19.072457500000002,72.8337068,Koinonia Coffee Roasters,19.073263816388312,72.82617788108536,Café
9695,Khar West,19.072457500000002,72.8337068,Nido,19.071960681720316,72.82548076182853,Eastern European Restaurant
9696,Khar West,19.072457500000002,72.8337068,Caravan Serai,19.06222606245454,72.83447673147796,Indian Restaurant
9697,Khar West,19.072457500000002,72.8337068,Celini,19.076830763570356,72.8517335581244,Italian Restaurant
9698,Khar West,19.072457500000002,72.8337068,Kitchen Garden by Suzette,19.06154546724086,72.82926199440713,Salad Place
9699,Khar West,19.072457500000002,72.8337068,The Daily,19.060917044976662,72.83706983720943,Pub
9700,Khar West,19.072457500000002,72.8337068,Elco Veg Restaurant,19.055791372778778,72.83325257128638,Snack Place
9701,Khar West,19.072457500000002,72.8337068,Guilt Trip,19.071333721056806,72.82405418485534,Cupcake Shop
9702,Khar West,19.072457500000002,72.8337068,Corniche-at the waterfront,19.07043394395965,72.82262984349967,Mediterranean Restaurant
9703,Khar West,19.072457500000002,72.8337068,IMBISS Meating Joint,19.053815652610098,72.82985059681968,German Restaurant
9704,Khar West,19.072457500000002,72.8337068,Yoga house,19.065608961136682,72.82478697573748,Café
9705,Khar West,19.072457500000002,72.8337068,Godrej Nature's Basket,19.055509463847304,72.83193507717596,Gourmet Shop
9706,Khar West,19.072457500000002,72.8337068,Nature's Basket,19.05553322824323,72.83177797317528,Gourmet Shop
9707,Khar West,19.072457500000002,72.8337068,Mehboob Studios,19.052331568499458,72.82499241418333,Performing Arts Venue
9708,Khar West,19.072457500000002,72.8337068,St. Andrew's Auditorium,19.056678114839823,72.82867021824461,College Auditorium
9709,Khar West,19.072457500000002,72.8337068,Grecko,19.070260522685086,72.82281130160979,Greek Restaurant
9710,Khar West,19.072457500000002,72.8337068,145 Bandra,19.06033041015451,72.82957059346954,Café
9711,Kharghar,19.052529800000002,73.07351109999999,Natural Ice Cream,19.047428557462627,73.06935678135548,Ice Cream Shop
9712,Kharghar,19.052529800000002,73.07351109999999,Central Park Kharghar,19.055506132095168,73.07212829589844,Theme Park
9713,Kharghar,19.052529800000002,73.07351109999999,Shilp Chowk,19.04749677022669,73.07008537269499,Outdoor Sculpture
9714,Kharghar,19.052529800000002,73.07351109999999,Café Crème,19.033962873475318,73.06401997804642,Café
9715,Kharghar,19.052529800000002,73.07351109999999,"Golf Course, Kharghar",19.056866909520068,73.06426925925301,Golf Course
9716,Kharghar,19.052529800000002,73.07351109999999,Utsav Chowk,19.03626768186298,73.06169986724854,Plaza
9717,Kharghar,19.052529800000002,73.07351109999999,INOX,19.030577397214625,73.06554264372913,Multiplex
9718,Kharghar,19.052529800000002,73.07351109999999,Cafe Monza,19.031978685832044,73.06623538995598,Restaurant
9719,Kharghar,19.052529800000002,73.07351109999999,Take Away - 24hrs Food Service,19.029933585453637,73.0595869542605,Fast Food Restaurant
9720,Kharghar,19.052529800000002,73.07351109999999,Domino's Pizza,19.047,73.072,Pizza Place
9721,Kharghar,19.052529800000002,73.07351109999999,KFC,19.03215527545215,73.05944448336025,Fast Food Restaurant
9722,Kharghar,19.052529800000002,73.07351109999999,Cafe 9,19.033685826000642,73.0635699755934,Indian Restaurant
9723,Kharghar,19.052529800000002,73.07351109999999,D-Mart,19.040542056780065,73.080106539513,Department Store
9724,Kharghar,19.052529800000002,73.07351109999999,Tawa,19.04839282034607,73.0646906824836,Indian Restaurant
9725,Kharghar,19.052529800000002,73.07351109999999,INOX Multiplex,19.030692192112056,73.0654682321667,Multiplex
9726,Kharghar,19.052529800000002,73.07351109999999,Pizza Hut,19.031447740679823,73.06710528130374,Pizza Place
9727,Kharghar,19.052529800000002,73.07351109999999,Domino's Pizza,19.036,73.063,Pizza Place
9728,Kharghar,19.052529800000002,73.07351109999999,Juice lounge,19.031623179366314,73.06684012624389,Juice Bar
9729,Kharghar,19.052529800000002,73.07351109999999,Cafe Coffee Day,19.02936288671319,73.06291464295893,Café
9730,Kharghar,19.052529800000002,73.07351109999999,KFC Restaurant,19.0308378588604,73.06487136660091,Café
9731,Kharghar,19.052529800000002,73.07351109999999,A1 Dum Biryani Corner,19.039423260621373,73.06669755723637,Indian Restaurant
9732,Kharghar,19.052529800000002,73.07351109999999,McDonald's,19.03099612058069,73.06660299953171,Fast Food Restaurant
9733,Kharghar,19.052529800000002,73.07351109999999,Inside China,19.03413082839626,73.06746842795765,Chinese Restaurant
9734,Kharghar,19.052529800000002,73.07351109999999,Royal Tulip,19.03386499656849,73.06693700907886,Hotel
9735,Kharghar,19.052529800000002,73.07351109999999,Subway,19.031368974956024,73.06605577468872,Sandwich Place
9736,Kharghar,19.052529800000002,73.07351109999999,Pranaam Hotel,19.044898385266862,73.06436061859131,Indian Restaurant
9737,Kharghar,19.052529800000002,73.07351109999999,IT Park,19.044431872230277,73.06414067745209,Electronics Store
9738,Kharghar,19.052529800000002,73.07351109999999,Momos center,19.035928198908195,73.06251544352737,Fried Chicken Joint
9739,Kharghar,19.052529800000002,73.07351109999999,IRON Fitness Gym,19.04369757826497,73.06376199961183,Gym
9740,Kharghar,19.052529800000002,73.07351109999999,BIG Cinemas,19.03069686676639,73.06648048468546,Movie Theater
9741,Kharghar,19.052529800000002,73.07351109999999,A1 Famous Dum Biryani,19.03687432756513,73.06357177695976,Indian Restaurant
9742,Kharghar,19.052529800000002,73.07351109999999,chaat ke thaat,19.033491439589948,73.0761156890882,Snack Place
9743,Kharghar,19.052529800000002,73.07351109999999,Food Bazaar,19.03589344190073,73.06302992976067,Department Store
9744,Kharghar,19.052529800000002,73.07351109999999,Baugban Restaurant,19.072559721869446,73.0789620128872,Mughlai Restaurant
9745,Kharghar,19.052529800000002,73.07351109999999,CCD lounge - kharghar,19.032758646395717,73.06414244444694,Café
9746,Kharghar,19.052529800000002,73.07351109999999,Shree Guruprasad Veg Restaurant,19.03159056123443,73.06654038537542,Restaurant
9747,Kharghar,19.052529800000002,73.07351109999999,easy day kharghar,19.03038660167775,73.06542788221773,Department Store
9748,Kharghar,19.052529800000002,73.07351109999999,Big Cinemas Kharghar (3:16),19.032779313304328,73.08538295402859,Multiplex
9749,Kharghar,19.052529800000002,73.07351109999999,Inox,19.030705863511567,73.0656988031686,Multiplex
9750,Kharghar,19.052529800000002,73.07351109999999,More Supermarket,19.030527153631397,73.06623816490173,Convenience Store
9751,Kharghar,19.052529800000002,73.07351109999999,@table,19.032477,73.060624,Indian Restaurant
9752,Kharghar,19.052529800000002,73.07351109999999,The Leo Cafe,19.03054837822386,73.06474193200886,Café
9753,Kharghar,19.052529800000002,73.07351109999999,Taloja Famous Biryani,19.070124833767004,73.09072015309815,Indian Restaurant
9754,Kharghar,19.052529800000002,73.07351109999999,cafe suzys,19.03019022884367,73.06400986525722,Café
9755,Kharghar,19.052529800000002,73.07351109999999,Jassi Da Dhaba,19.03089682005492,73.05745574720099,Dhaba
9756,Khopoli,18.787747,73.34381850000001,Khandala Ghats,18.766544888775833,73.3599753520909,Mountain
9757,Khopoli,18.787747,73.34381850000001,Cafe Coffee Day,18.764374043883237,73.35502452794309,Café
9758,Khopoli,18.787747,73.34381850000001,Khopoli bus stand,18.786146839897416,73.34294634701082,Bus Station
9759,Khopoli,18.787747,73.34381850000001,Sunset Point,18.77055587927567,73.36497581664389,Scenic Lookout
9760,Koperkhairane,19.1000811,72.9983561,Pronto Pasta and Noodles,19.08812856983036,73.00442692649528,Italian Restaurant
9761,Koperkhairane,19.1000811,72.9983561,Health Juice And Fast Food,19.088217862533423,73.0042337278018,Juice Bar
9762,Koperkhairane,19.1000811,72.9983561,Zenzibu Da Sky Bizarre,19.101409644162217,73.00397797335737,Lounge
9763,Koperkhairane,19.1000811,72.9983561,Baskin Robins,19.089207383066416,73.00465503233822,Ice Cream Shop
9764,Koperkhairane,19.1000811,72.9983561,Bhagat Tarachand,19.090017379660473,73.0050624129272,Indian Restaurant
9765,Koperkhairane,19.1000811,72.9983561,Naturals Ice Cream Parlor,19.087704137279456,73.00381347640538,Ice Cream Shop
9766,Koperkhairane,19.1000811,72.9983561,Health Juice Centre,19.08830056832826,73.00425810335697,Snack Place
9767,Koperkhairane,19.1000811,72.9983561,Coral Lounge,19.073263308043508,72.99811759708889,Cocktail Bar
9768,Koperkhairane,19.1000811,72.9983561,Mini Seashore,19.081708212137126,72.99380779266357,Lake
9769,Koperkhairane,19.1000811,72.9983561,Amar Fast Food & Restaurant,19.082771562542945,73.00564598627165,Snack Place
9770,Koperkhairane,19.1000811,72.9983561,Spices,19.105165745871346,73.00314913213835,Diner
9771,Koperkhairane,19.1000811,72.9983561,The Food Studio,19.081729756934653,73.00496324269517,Restaurant
9772,Koperkhairane,19.1000811,72.9983561,Gupta Sandwich,19.07400825767589,72.9995043068126,Fast Food Restaurant
9773,Koperkhairane,19.1000811,72.9983561,Cafe Coffee Day,19.08440479106847,72.99768005079619,Coffee Shop
9774,Koperkhairane,19.1000811,72.9983561,Hotel Navratna,19.07328038328726,72.99803373940637,Indian Restaurant
9775,Koperkhairane,19.1000811,72.9983561,VishnuDas Bhave Natyagruha,19.075657426183323,72.99830253279436,Theater
9776,Koperkhairane,19.1000811,72.9983561,Hotel Victoria - Oriental & Thai - Kopar Khairane,19.098242603335027,73.00510840452593,Thai Restaurant
9777,Koperkhairane,19.1000811,72.9983561,Baskin Robbins,19.109845689182592,73.00190261344919,Ice Cream Shop
9778,Koperkhairane,19.1000811,72.9983561,Domino's Pizza,19.107606960983205,73.00230622265134,Pizza Place
9779,Koperkhairane,19.1000811,72.9983561,Domino's Pizza,19.09388896474858,73.00568985846489,Pizza Place
9780,Koperkhairane,19.1000811,72.9983561,Royal Oak Brewery,19.0823077647744,73.00606189043162,Brewery
9781,Koperkhairane,19.1000811,72.9983561,Jhama Golden Sweets,19.073340487865693,72.99824808397562,Dessert Shop
9782,Koperkhairane,19.1000811,72.9983561,"Talwalkars Fitness Centre, Vashi",19.073967940362376,72.99124684896756,Gym / Fitness Center
9783,Koperkhairane,19.1000811,72.9983561,D Mart Kopar Khairane,19.099174245167355,73.00494089361,Department Store
9784,Koperkhairane,19.1000811,72.9983561,Shalimar Restaurant,19.079446438097346,73.00520241271387,Indian Restaurant
9785,Koperkhairane,19.1000811,72.9983561,McDonald's,19.101008747627375,73.01007268157915,Fast Food Restaurant
9786,Koperkhairane,19.1000811,72.9983561,Cafe Coffee Day,19.09280065155722,73.01749872070346,Café
9787,Koperkhairane,19.1000811,72.9983561,NMMG Navi Mumbai Merchants Gymkhana,19.082801545557384,73.0048489446577,Social Club
9788,Koperkhairane,19.1000811,72.9983561,Country Inn,19.114108717866294,73.01282110633643,Hotel
9789,Koperkhairane,19.1000811,72.9983561,Cafe Coffee Day CCD koparkhairne,19.09900064013602,73.00396229439762,Coffee Shop
9790,Koperkhairane,19.1000811,72.9983561,McDonald's,19.106572255404938,73.0057253413192,Fast Food Restaurant
9791,Koperkhairane,19.1000811,72.9983561,cafe coffee day,19.080126470316266,72.9997730255127,Café
9792,Koperkhairane,19.1000811,72.9983561,Cafe Coffee Day,19.111118210345033,73.01609770806722,Café
9793,Koperkhairane,19.1000811,72.9983561,Varistta,19.10982431401608,73.00176999884553,Indian Restaurant
9794,Koperkhairane,19.1000811,72.9983561,McDonald's,19.118373661059604,73.00657292156826,Fast Food Restaurant
9795,Koperkhairane,19.1000811,72.9983561,Koparkhairane Railway Station,19.103080523898814,73.01140308380127,Train Station
9796,Koperkhairane,19.1000811,72.9983561,Hotel Ramada,19.108558546355187,73.01744148787735,Hotel
9797,Koperkhairane,19.1000811,72.9983561,Fortune Select Exotica Hotel Navi Mumbai,19.085742223412097,73.00820137870538,Hotel
9798,Koperkhairane,19.1000811,72.9983561,Abbott's Hotel,19.07352983128398,72.99714034685351,Bed & Breakfast
9799,Koperkhairane,19.1000811,72.9983561,Royal Orchid Central Grazia,19.07755905678146,73.00373521508418,Hotel
9800,Koperkhairane,19.1000811,72.9983561,Your Fitness Club,19.10557286637553,73.00307884404452,Gym / Fitness Center
9801,Koperkhairane,19.1000811,72.9983561,Golden Punjab,19.073426276713054,72.99920184889828,Bar
9802,Koperkhairane,19.1000811,72.9983561,Royal Oak,19.082108333742976,73.00597804037533,Beer Garden
9803,Koperkhairane,19.1000811,72.9983561,devi jyoti hotel,19.086194651270205,73.00272712865117,Seafood Restaurant
9804,Koperkhairane,19.1000811,72.9983561,Sector 5 Ghansoli Market,19.11630544126354,73.00318839463311,Flea Market
9805,Koperkhairane,19.1000811,72.9983561,Big Cinema,19.08481396646335,73.00738587337767,Multiplex
9806,Koperkhairane,19.1000811,72.9983561,Vashi Bus Stop,19.086406378946577,73.01051087055207,Bus Station
9807,Koperkhairane,19.1000811,72.9983561,subway Vashi,19.073487623852845,72.99936562542796,Sandwich Place
9808,Koperkhairane,19.1000811,72.9983561,Navratna,19.073222036529135,72.99797817179764,Vegetarian / Vegan Restaurant
9809,Koperkhairane,19.1000811,72.9983561,Majestic Court Sarovar Portico,19.11459819024933,73.01732516019575,Asian Restaurant
9810,Koperkhairane,19.1000811,72.9983561,hotel millenium pride,19.10789807572785,73.01946473662673,Restaurant
9811,Koperkhairane,19.1000811,72.9983561,DMart,19.12184989073011,72.99919264797354,Department Store
9812,Koperkhairane,19.1000811,72.9983561,Hotel Ashwin Palace,19.110130145337706,73.01883009623535,Indian Restaurant
9813,Koperkhairane,19.1000811,72.9983561,Mahape Naka / Circle,19.113340442362947,73.01914187297632,Bus Station
9814,Koperkhairane,19.1000811,72.9983561,Ramdev Hotel,19.074897303210193,72.99072324989648,Indian Restaurant
9815,Koperkhairane,19.1000811,72.9983561,Gym,19.125541718228256,73.00693038137966,Gym / Fitness Center
9816,Kopri,19.0890741,73.01184959999999,Pronto Pasta and Noodles,19.08812856983036,73.00442692649528,Italian Restaurant
9817,Kopri,19.0890741,73.01184959999999,Health Juice And Fast Food,19.088217862533423,73.0042337278018,Juice Bar
9818,Kopri,19.0890741,73.01184959999999,Baskin Robins,19.089207383066416,73.00465503233822,Ice Cream Shop
9819,Kopri,19.0890741,73.01184959999999,Bhagat Tarachand,19.090017379660473,73.0050624129272,Indian Restaurant
9820,Kopri,19.0890741,73.01184959999999,Naturals Ice Cream Parlor,19.087704137279456,73.00381347640538,Ice Cream Shop
9821,Kopri,19.0890741,73.01184959999999,Health Juice Centre,19.08830056832826,73.00425810335697,Snack Place
9822,Kopri,19.0890741,73.01184959999999,Amar Fast Food & Restaurant,19.082771562542945,73.00564598627165,Snack Place
9823,Kopri,19.0890741,73.01184959999999,Coral Lounge,19.073263308043508,72.99811759708889,Cocktail Bar
9824,Kopri,19.0890741,73.01184959999999,McDonald's,19.0718855950384,72.99873259383187,Fast Food Restaurant
9825,Kopri,19.0890741,73.01184959999999,The Food Studio,19.081729756934653,73.00496324269517,Restaurant
9826,Kopri,19.0890741,73.01184959999999,Zenzibu Da Sky Bizarre,19.101409644162217,73.00397797335737,Lounge
9827,Kopri,19.0890741,73.01184959999999,Gupta Sandwich,19.07400825767589,72.9995043068126,Fast Food Restaurant
9828,Kopri,19.0890741,73.01184959999999,Appetite Hotel,19.067571623775887,73.01242505487228,Indian Restaurant
9829,Kopri,19.0890741,73.01184959999999,Hotel Bhagat Tarachand,19.072308341420154,73.0085002198818,Hotel
9830,Kopri,19.0890741,73.01184959999999,Soy Street,19.065716389202986,73.00067228905216,Chinese Restaurant
9831,Kopri,19.0890741,73.01184959999999,Four Points by Sheraton,19.0659358,73.0000839,Hotel
9832,Kopri,19.0890741,73.01184959999999,Mad Over Donuts,19.06586973126388,73.00099540430003,Donut Shop
9833,Kopri,19.0890741,73.01184959999999,Mini Seashore,19.081708212137126,72.99380779266357,Lake
9834,Kopri,19.0890741,73.01184959999999,Pot Pourri,19.065461375749567,73.00045971480526,Restaurant
9835,Kopri,19.0890741,73.01184959999999,Hotel Navratna,19.07328038328726,72.99803373940637,Indian Restaurant
9836,Kopri,19.0890741,73.01184959999999,Inorbit Mall,19.065888499611017,73.00110921984093,Shopping Mall
9837,Kopri,19.0890741,73.01184959999999,Quality Frankos,19.071905178276733,72.9988688390556,Fast Food Restaurant
9838,Kopri,19.0890741,73.01184959999999,Cafe Coffee Day,19.08440479106847,72.99768005079619,Coffee Shop
9839,Kopri,19.0890741,73.01184959999999,Shikara Restaurant,19.06814979807126,73.01057320831399,Restaurant
9840,Kopri,19.0890741,73.01184959999999,Cafe Coffee Day,19.065817271572236,73.0010426352341,Coffee Shop
9841,Kopri,19.0890741,73.01184959999999,Royal Oak Brewery,19.0823077647744,73.00606189043162,Brewery
9842,Kopri,19.0890741,73.01184959999999,VishnuDas Bhave Natyagruha,19.075657426183323,72.99830253279436,Theater
9843,Kopri,19.0890741,73.01184959999999,Maple,19.0653626130455,73.00024863214912,Electronics Store
9844,Kopri,19.0890741,73.01184959999999,Chili's American Grill And Bar,19.065430862470137,73.00120242700477,American Restaurant
9845,Kopri,19.0890741,73.01184959999999,Jhama Golden Sweets,19.073340487865693,72.99824808397562,Dessert Shop
9846,Kopri,19.0890741,73.01184959999999,Shoppers Stop,19.06582023023378,73.00099750879808,Department Store
9847,Kopri,19.0890741,73.01184959999999,Spices,19.105165745871346,73.00314913213835,Diner
9848,Kopri,19.0890741,73.01184959999999,Cafe Coffee Day,19.09280065155722,73.01749872070346,Café
9849,Kopri,19.0890741,73.01184959999999,Asian Kitchen,19.066280383818906,72.99923971393399,Asian Restaurant
9850,Kopri,19.0890741,73.01184959999999,Shalimar Restaurant,19.079446438097346,73.00520241271387,Indian Restaurant
9851,Kopri,19.0890741,73.01184959999999,Vikings Lounge,19.06704135919006,73.00823368274963,Nightclub
9852,Kopri,19.0890741,73.01184959999999,Crossword,19.065554631968936,73.00114693277008,Bookstore
9853,Kopri,19.0890741,73.01184959999999,Navi Mumbai Sports Complex,19.071881504943804,72.99206586612624,Stadium
9854,Kopri,19.0890741,73.01184959999999,Starbucks Coffee: A Tata Alliance,19.06578336349881,73.00104225568032,Coffee Shop
9855,Kopri,19.0890741,73.01184959999999,Domino's Pizza,19.09388896474858,73.00568985846489,Pizza Place
9856,Kopri,19.0890741,73.01184959999999,Maroosh,19.073204230708285,73.0017071719396,Middle Eastern Restaurant
9857,Kopri,19.0890741,73.01184959999999,NMMG Navi Mumbai Merchants Gymkhana,19.082801545557384,73.0048489446577,Social Club
9858,Kopri,19.0890741,73.01184959999999,Landmark,19.066086596855918,73.0006101624092,Bookstore
9859,Kopri,19.0890741,73.01184959999999,"Talwalkars Fitness Centre, Vashi",19.073967940362376,72.99124684896756,Gym / Fitness Center
9860,Kopri,19.0890741,73.01184959999999,Hotel Victoria - Oriental & Thai - Kopar Khairane,19.098242603335027,73.00510840452593,Thai Restaurant
9861,Kopri,19.0890741,73.01184959999999,Hypercity Retail (India) Ltd.,19.06609898318034,73.00062107549375,Department Store
9862,Kopri,19.0890741,73.01184959999999,Yogi Executive Hotel Navi Mumbai,19.070790386231607,73.00933149094085,Hotel
9863,Kopri,19.0890741,73.01184959999999,Fortune Select Exotica Hotel Navi Mumbai,19.085742223412097,73.00820137870538,Hotel
9864,Kopri,19.0890741,73.01184959999999,cafe coffee day,19.080126470316266,72.9997730255127,Café
9865,Kopri,19.0890741,73.01184959999999,Jaffer Bhai's Delhi Darbar,19.07209885598939,73.00918733234272,Indian Restaurant
9866,Kopri,19.0890741,73.01184959999999,McDonald's,19.101008747627375,73.01007268157915,Fast Food Restaurant
9867,Kopri,19.0890741,73.01184959999999,Cafe Moshes,19.06553645736389,73.00042386648674,Café
9868,Kopri,19.0890741,73.01184959999999,British Brewing Company,19.065792059473953,73.00087360429767,Brewery
9869,Kopri,19.0890741,73.01184959999999,Baskin Robbins,19.109845689182592,73.00190261344919,Ice Cream Shop
9870,Kopri,19.0890741,73.01184959999999,Pizza Hut,19.065789475634155,73.00103980580953,Pizza Place
9871,Kopri,19.0890741,73.01184959999999,Domino's Pizza,19.07075123725474,72.99776846208873,Pizza Place
9872,Kopri,19.0890741,73.01184959999999,D Mart Kopar Khairane,19.099174245167355,73.00494089361,Department Store
9873,Kopri,19.0890741,73.01184959999999,Royal Orchid Central Grazia,19.07755905678146,73.00373521508418,Hotel
9874,Kopri,19.0890741,73.01184959999999,Royal Oak,19.082108333742976,73.00597804037533,Beer Garden
9875,Kopri,19.0890741,73.01184959999999,Domino's Pizza,19.107606960983205,73.00230622265134,Pizza Place
9876,Kopri,19.0890741,73.01184959999999,Abbott's Hotel,19.07352983128398,72.99714034685351,Bed & Breakfast
9877,Kopri,19.0890741,73.01184959999999,Rude Lounge -Vashi,19.06460197006184,73.00017812603878,Lounge
9878,Kopri,19.0890741,73.01184959999999,Cafe Coffee Day,19.111118210345033,73.01609770806722,Café
9879,Kopri,19.0890741,73.01184959999999,Regenza Hotel Tunga,19.06706019411115,72.9991508247606,Hotel
